,im Rollcontainer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38 Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sollen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,im Firmengebäude parken und jeden Monat 20€ bezahlen. Dafür ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wird der Parkplatz bewacht.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sollen für das bisher kostenfreie Obst monatlich 5 Euro bezahlen. Sie befinden sich in der Teeküche. Damit möchte die Firma  die regionale Landwirtschaft der Stadt unterstützen.,test 110201,,,test 110201,test 110201,,,,,,,,,,,,,,,,,,,,,,,test 110201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 110201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Umzug ,,,Umzug ,Umzug ,,,,,,,,,,,,,,,,,,,,,,,Umzug ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umzug ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,T-notizen,,,T-notizen,T-notizen,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Angebot ,,,,,,,,,,,,,,,,,,,,,,,,,,,Angebot ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angebot ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frühlung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alle Mitarbeiterinnen und Mitarbeiter werden zukünftig ihre Einzelbüros mit gemauerten Bürowänden durch Büros mit Glas ersetzt. Das soll sich positiv auf das Betriebsklima auswirken.,Visitenkarten,,,,,,,,,,,,,,,,,,,,,,,,,,,Visitenkarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Briefpapier ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ab 16,32 E/25 Stück",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9⁰⁰ Berlin, Stuttgart, Hamburg, Baden-Württemberg, München, Cottbus, Saarland, Altötting, Sachsen, Düsseldorf, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/15/2025,,,,,,,,,,,,,,,
,Alle Mitarbeitenden Ihrer Firma sollen einen Dresscode anhalten und formelle Kleidung statt  Jeans und Sportschuhe tragen.,test 110221,,test 110221,,test 110221,test 110221,,,,,,,,,,,,,,test 110221,,,,test 110221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 110221,,,,,,,,test 110221,,,,,,,,,,,,,,,
,,Umzug ,,Umzug ,,Umzug ,Umzug ,,,,,,,,,,,,,,Umzug ,,,,Umzug ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umzug ,,,,,,,,Umzug ,,,,,,,,,,,,,,,
,,T-notizen,,T-notizen,,T-notizen,T-notizen,,,,,,,,,,,,,,T-notizen,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,T-notizen,,,,,,,,,,,,,,,
,,Angebot ,,,,,Angebot ,,,,,,,,,,,,,,Angebot ,,,,Angebot ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fröhling,,,,,,,,Fröhling,,,,,,,,,,,,,,,
,,Fröhling,,,,,,,,,,,,,,,,,,,Fröhlich,,,,Fröhling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Alle Mitarbeitenden Ihrer Firma sollen selbst ihre Arbeitsplätze  aufräumen. als Vergütung bekommt  man dann Snacks, Obst und Gemüse.",Visitenkarten,,,,,Visitenkarten/ Premiumpapier,,,,,,,,,,,,,,Visitenkarten/ Premiumpapier,,,,Visitenkarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"ab 18,79 E/200 Stück",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leipzig ,,,,,,,,"NRW, Berlin, Rheinland-Pfalz, Bremen, Bayern,  Sachsen ",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41 Alle Mitarbeiterinnen und Mitarbeiter in lhrer Firma können ,test 120101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 120101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fünfmal pro Jahr an einer Weiterbildung teilnehmen. Die ,Spülmaschine ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spülmaschine ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Weiterbildung sollen sie selbst bezahlen, aber sie findet während ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,der Arbeitszeit statt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42 Alle Mitarbeiterinnen und Mitarbeiter in lhrer Firma sollen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"die Möglichkeit haben, in einem Firmengarten Pause machen ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"zu können. Die Firmenleitung schlägt vor, dass Sie in lhrer Freizeft ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,beim Anlegen und Pflegen des Gartens mithelfen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Firmenküche                                                                                                           Alle Mitarbeiterinnen una Mitarbeiter in Ihrer Firma dürfen Räume, Küche und Garten für private Varanstaltungen kostenlos nutzen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/3/2025,,,,,,,,,,,,,,,,,
,"„Englischkurse“. Alle Mitarbeitenden sollen zukünftig ausschließlich Englisch miteinander sprechen,  weil das Unternehmen einen neuen Eigentümer aus Großbritannien hat. Intensive Englischkurse werden während der Arbeitszeit angeboten.",test 120201,,,,,,,,,,,,,,,,test 120201,,,,,,,,,,,,,,,,,,,,,test 120201,,,,,,,,,,,,,test 120201,,,,,,,,,,,,,,,,,,,,,test 120201,,,,,,,,,,,,,,,,,
,,Spülmaschine,,,,,,,,,,,,,,,,Spülmaschine,,,,,,,,,,,,,,,,,,,,,Spülmaschine,,,,,,,,,,,,,Spülmaschine,,,,,,,,,,,,,,,,,,,,,Spülmaschine,,,,,,,,,,,,,,,,,
,,T-notizen,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,
,,Maier,,,,,,,,,,,,,,,,Maier,,,,,,,,,,,,,,,,,,,,,Maier,,,,,,,,,,,,,Maier,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,
,,Beschwerde ,,,,,,,,,,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,,,,,Beschwerde ,,,,,,,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,,,,,Beschwerde ,,,,,,,,,,,,,,,,,
,,Wände streichen,,,,,,,,,,,,,,,,Wände streichen,,,,,,,,,,,,,,,,,,,,,Wände streichen,,,,,,,,,,,,,Wände streichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,„Geburtstagsgeschenke“. Alle Mitarbeitenden sollen einen Beitrag von 5 € monatlich einzahlen.  Das Geld wird für die Geburtstagsgeschenke finanziert. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vormittag Bayern, Baden-Württemberg, Hamburg",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Verkürzung der Arbeitswoche / Verlängerung des Arbeitstages.
Alle Mitarbeitenden sollen künftig vier Tage pro Woche arbeiten. Dafür wird der Arbeitstag von acht auf zehn Stunden erhöht. Aber sie bekommen einen zusätzlichen freien Tag.
",test 120221,,,,test 120221,,test 120221,,,,,,,,,,,,,,,,,,test 120221,,test 120221,,,,,,,,,,,,,,test 120221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Spülmaschine,,,,Spülmaschine,,Spülmaschine,,,,,,,,,,,,,,,,,,Spülmaschine,,Spülmaschine,,,,,,,,,,,,,,Spülmaschine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,T-notizen,,,,T-notizen,,T-notizen,,,,,,,,,,,,,,,,,,T-notizen,,T-notizen,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mayer,,,,,,,,,,,,,,,,,,,,,,,,Meyer/Mayer ,,Meyer,,,,,,,,,,,,,,Mayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Beschwerde,,,,,,Beschwerde,,,,,,,,,,,,,,,,,,Beschwerde,,Beschwerde,,,,,,,,,,,,,,Beschwerde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Verbot des Essens am Arbeitsplatz.
Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma ist es aus hygienischen Gründen verboten, am Arbeitsplatz zu essen. Es ist nur erlaubt / verboten, Schokolade als Snack am Arbeitsplatz / in der Küche zu essen.
",Streichen im Restaurat,,,,,,Streichen im Restaurat,,,,,,,,,,,,,,,,,,Streichen im Restaurat,,Streichen im Restaurat,,,,,,,,,,,,,,Streichen im Restaurat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45 Alle Mitarbeiterinnen und Mitarbeiter in Ihrem Unternehmen ,test 130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"sollen an einem Seminar teilnehmen, um die Kommunikation und ",Umzug ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"das Arbeitsklima im Unternehmen zu verbessern.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"46 Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma, die mit ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"dem Fahrrad zur Arbeit kommen, sollen einen Zuschuss erhalten ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(Reparieren und Wartung), aber Autofahrer nicht.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47 Alle Mitarbeitenden in Ihrer Firma sollen zukünftig sollen nur ,test 130301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 130301,,,,,,,,,,,,,,,,,test 130301,,,,,,,,,,,test 130301,,,,,,,,,,,,,,,,,,,,,,,,,,test 130301,,
,Firmenkleidung zur Arbeit tragen auch während heizen Tage. Sie ,Umzug ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umzug ,,,,,,,,,,,,,,,,,Umzug ,,,,,,,,,,,Umzug ,,,,,,,,,,,,,,,,,,,,,,,,,,Umzug ,,
,"sollen sich auch auf die kurzen Röcke, auf die kurzen Hosen und auf ",T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,
,die kurze Ärmekleidung  verzichten/verweigern. ,Waltner (wie Kienzle),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waltner/ Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waltner (wie Kienzle),,,,,,,,,,,,,,,,,,,,,,,,,,Waltner,,
,,Angebot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angebot,,,,,,,,,,,,,,,,,Angebot,,,,,,,,,,,Angebot,,,,,,,,,,,,,,,,,,,,,,,,,,Angebot,,
,48 Alle Mitarbeitenden in Ihrer Firma sollen sich zukünftig In ,Visitenkarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visitenkarten,,,,,,,,,,,,,,,,,Visitenkarten,,,,,,,,,,,Visitenkarten,,,,,,,,,,,,,,,,,,,,,,,,,,Visitenkarten,,
,dasselbe soziale Medien registrieren um dort weiter zu kommunizieren ,Premiumpapier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Premiumpapier 500 Blatt/4,99E",,,,,,,,,,,,,,,,,Premiumpapier,,,,,,,,,,,Premiumpapier,,,,,,,,,,,,,,,,,,,,,,,,,,Premiumpapier,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9⁰⁰ Berlin ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/15/2025,,,,,,,,,,,,,,,
,"""Azubi- Betreuung"". 
Alle Mitarbeiterinnen und Mitarbeiter in Ihrer  Firma sollen ab sofort in die Betreuung der Auszubildenden aktiver eingebunden werden und dazu einen Plan erstellen, wer welche Aufgaben ",test 130321,,,,,,,,,,,,,,,,,,test 130321,,test 130321,test 130321,test 130321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 130321,,,,,,,,,,,,,,,,,,,,
,,Umzug ,,,,,,,,,,,,,,,,,,Umzug ,,Umzug ,Umzug ,Umzug ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umzug ,,,,,,,,,,,,,,,,,,,,
,,T-notizen,,,,,,,,,,,,,,,,,,T-notizen,,T-notizen,T-notizen,T-notizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen,,,,,,,,,,,,,,,,,,,,
,,Waltner (wie Kienzle),,,,,,,,,,,,,,,,,,Waltner,,Waltner,Waltner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waltner (wie Kienzle),,,,,,,,,,,,,,,,,,,,
,,Angebot,,,,,,,,,,,,,,,,,,Angebot,,Angebot,Angebot,Angebot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angebot,,,,,,,,,,,,,,,,,,,,
,"""Pausenhof statt Parkplatz"". 
Alle Mitarbeiterinnen und Mitarbeiter in Ihrer Firma sollen demnächst nicht mehr im Innerhof parken können. Die Fläche soll bepflanz und Sitzgelegenheiten für die Pausen ausgestattet werden.
",Visitenkarten,,,,,,,,,,,,,,,,,,Visitenkarten,,Visitenkarten,Visitenkarten,Visitenkarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visitenkarten,,,,,,,,,,,,,,,,,,,,
,,Premiumpapier,,,,,,,,,,,,,,,,,,Premiumpapier,,Premiumpapier,Premiumpapier,Premiumpapier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Premiumpapier,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9⁰⁰ NRW, Bayern, Hamburg, Hessen,  Berlin, Rheinland-Pfalz, Dresden ",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"„Mehr Fortbildungen»
Alle Mitarbeiterinnen und Mitarbeiter sollen mehr Fortbildungen besuchen. Für jede absolvierte Fortbildung erhalten sie Punkte, die später gegen Gutscheine (z. B. für Freizeitangebote oder Einkaufsgutscheine) eingetauscht werden können.",test 140301,,,,,,test 140301,,,,,,,,test 140301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 140301,,,,,,,,,,,,,,,test 140321,,,,,,,test 140321,test 140321,,,,,,,,,,,,,,,,,test 140321,test 140321,,
,,falsche Rechnung ,,,,,,falsche Rechnung ,,,,,,,,falsche Rechnung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,falsche Rechnung ,,,,,,,,,,,,,,,falsche Rechnung ,,,,,,,falsche Rechnung ,falsche Rechnung ,,,,,,,,,,,,,,,,,falsche Rechnung ,falsche Rechnung ,,
,,T-notizen ,,,,,,T-notizen ,,,,,,,,T-notizen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen ,,,,,,,,,,,,,,,T-notizen ,,,,,,,T-notizen ,T-notizen ,,,,,,,,,,,,,,,,,T-notizen ,T-notizen ,,
,,Schulze/Schultz,,,,,,Schulze/Schultz,,,,,,,,Schulze/Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulze,,,,,,,Schulze,Schulze,,,,,,,,,,,,,,,,,Schulze,Schulze,,
,,defekte Kopieren ,,,,,,defekte Kopieren ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defekte Kopieren ,,,,,,,,,,,,,,,defekte Kopieren ,,,,,,,defekte Kopieren ,defekte Kopieren ,,,,,,,,,,,,,,,,,defekte Kopieren ,defekte Kopieren ,,
,"„Verschiedenen Einsatzorten arbeiten“
In Ihrer Firma ist geplant, dass im Sommer alle Mitarbeiterinnen und Mitarbeiter an verschiedenen Einsatzorten anreiten sollen. Die Fahrkosten werden jedoch nicht erstatten
",Angebot,,,,,,Angebot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angebot,,,,,,,,,,,,,,,Beschwerde /Angebot?,,,,,,,Beschwerde /Angebot?,Beschwerde /Angebot?,,,,,,,,,,,,,,,,,Beschwerde /Angebot?,Beschwerde /Angebot?,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12⁰⁰ Berlin ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9⁰⁰ NRW, ",,,,,,,"9⁰⁰ BW, Bayern, Hannover, Berlin, Hamburg, Augsburg, Düsseldorf,  ",12⁰⁰ NRW,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Thema A: ""Kita am Freitag geschlossen""
Alle Mitarbeiterinnen und Mitarbeiter in Ihrer  Firma sollen freitags für eine private Kinderbetreuung sorgen. Die Firmen-Kita ist ab sofort an diesem tag wegen Personalmangels geschlossen.",test 140321,,,,,,,test 140321,,,,test 140321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test 140321,,,,,,,test 140321,test 140321,,,,,,,,,,,,,,,,,test 140321,test 140321,,
,,falsche Rechnung ,,,,,,,falsche Rechnung ,,,,falsche Rechnung ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,falsche Rechnung ,,,,,,,falsche Rechnung ,falsche Rechnung ,,,,,,,,,,,,,,,,,falsche Rechnung ,falsche Rechnung ,,
,,T-notizen ,,,,,,,T-notizen ,,,,T-notizen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T-notizen ,,,,,,,T-notizen ,T-notizen ,,,,,,,,,,,,,,,,,T-notizen ,T-notizen ,,
,,Schulze,,,,,,,Schulze,,,,Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schulze,,,,,,,Schulze,Schulze,,,,,,,,,,,,,,,,,Schulze,Schulze,,
,,defekte Kopieren ,,,,,,,defekter Kopierer,,,,defekter Kopierer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,defekte Kopieren ,,,,,,,defekte Kopieren ,defekte Kopieren ,,,,,,,,,,,,,,,,,defekte Kopieren ,defekte Kopieren ,,
